"ensembl_gene_id"	"external_gene_name"
"15955"	"ENSG00000181315"	"ZNF322"
"15956"	"ENSG00000181323"	"SPEM1"
"15957"	"ENSG00000181392"	"SYNE4"
"15958"	"ENSG00000181404"	"WASHC1"
"15959"	"ENSG00000181408"	"UTS2R"
"15960"	"ENSG00000181444"	"ZNF467"
"15961"	"ENSG00000181449"	"SOX2"
"15962"	"ENSG00000181450"	"ZNF678"
"15963"	"ENSG00000181472"	"ZBTB2"
"15964"	"ENSG00000181523"	"SGSH"
"15965"	"ENSG00000181585"	"TMIE"
"15966"	"ENSG00000181625"	"SLX1B"
"15967"	"ENSG00000181634"	"TNFSF15"
"15968"	"ENSG00000181638"	"ZFP41"
"15969"	"ENSG00000181666"	"ZNF875"
"15970"	"ENSG00000181704"	"YIPF6"
"15971"	"ENSG00000181722"	"ZBTB20"
"15972"	"ENSG00000181788"	"SIAH2"
"15973"	"ENSG00000181804"	"SLC9A9"
"15974"	"ENSG00000181830"	"SLC35C1"
"15975"	"ENSG00000181847"	"TIGIT"
"15976"	"ENSG00000181856"	"SLC2A4"
"15977"	"ENSG00000181894"	"ZNF329"
"15978"	"ENSG00000181896"	"ZNF101"
"15979"	"ENSG00000181915"	"ADO"
"15980"	"ENSG00000182004"	"SNRPE"
"15981"	"ENSG00000182040"	"USH1G"
"15982"	"ENSG00000182053"	"TRIM49B"
"15983"	"ENSG00000182087"	"TMEM259"
"15984"	"ENSG00000182107"	"TMEM30B"
"15985"	"ENSG00000182111"	"ZNF716"
"15986"	"ENSG00000182134"	"TDRKH"
"15987"	"ENSG00000182141"	"ZNF708"
"15988"	"ENSG00000182168"	"UNC5C"
"15989"	"ENSG00000182173"	"TSEN54"
"15990"	"ENSG00000182179"	"UBA7"
"15991"	"ENSG00000182199"	"SHMT2"
"15992"	"ENSG00000182223"	"ZAR1"
"15993"	"ENSG00000182247"	"UBE2E2"
"15994"	"ENSG00000182253"	"SYNM"
"15995"	"ENSG00000182271"	"TMIGD1"
"15996"	"ENSG00000182272"	"B4GALNT4"
"15997"	"ENSG00000182310"	"SPACA6"
"15998"	"ENSG00000182318"	"ZSCAN22"
"15999"	"ENSG00000182362"	"YBEY"
"16000"	"ENSG00000182400"	"TRAPPC6B"
"16001"	"ENSG00000182459"	"TEX19"
"16002"	"ENSG00000182463"	"TSHZ2"
"16003"	"ENSG00000182521"	"TBPL2"
"16004"	"ENSG00000182557"	"SPNS3"
"16005"	"ENSG00000182583"	"VCX"
"16006"	"ENSG00000182600"	"SNORC"
"16007"	"ENSG00000182606"	"TRAK1"
"16008"	"ENSG00000182612"	"TSPAN10"
"16009"	"ENSG00000182628"	"SKA2"
"16010"	"ENSG00000182670"	"TTC3"
"16011"	"ENSG00000182704"	"TSKU"
"16012"	"ENSG00000182747"	"SLC35D3"
"16013"	"ENSG00000182853"	"VMO1"
"16014"	"ENSG00000182896"	"TMEM95"
"16015"	"ENSG00000182902"	"SLC25A18"
"16016"	"ENSG00000182903"	"ZNF721"
"16017"	"ENSG00000182916"	"TCEAL7"
"16018"	"ENSG00000182931"	"WFDC10B"
"16019"	"ENSG00000182934"	"SRPRA"
"16020"	"ENSG00000182957"	"SPATA13"
"16021"	"ENSG00000182968"	"SOX1"
"16022"	"ENSG00000182983"	"ZNF662"
"16023"	"ENSG00000182986"	"ZNF320"
"16024"	"ENSG00000183018"	"SPNS2"
"16025"	"ENSG00000183023"	"SLC8A1"
"16026"	"ENSG00000183032"	"SLC25A21"
"16027"	"ENSG00000183048"	"SLC25A10"
"16028"	"ENSG00000183066"	"WBP2NL"
"16029"	"ENSG00000183160"	"TMEM119"
"16030"	"ENSG00000183172"	"SMDT1"
"16031"	"ENSG00000183309"	"ZNF623"
"16032"	"ENSG00000183318"	"SPDYE4"
"16033"	"ENSG00000183434"	"TFDP3"
"16034"	"ENSG00000183439"	"TRIM61"
"16035"	"ENSG00000183463"	"URAD"
"16036"	"ENSG00000183479"	"TREX2"
"16037"	"ENSG00000183508"	"TENT5C"
"16038"	"ENSG00000183520"	"UTP11"
"16039"	"ENSG00000183578"	"TNFAIP8L3"
"16040"	"ENSG00000183579"	"ZNRF3"
"16041"	"ENSG00000183597"	"TANGO2"
"16042"	"ENSG00000183605"	"SFXN4"
"16043"	"ENSG00000183621"	"ZNF438"
"16044"	"ENSG00000183647"	"ZNF530"
"16045"	"ENSG00000183662"	"TAFA1"
"16046"	"ENSG00000183665"	"TRMT12"
"16047"	"ENSG00000183696"	"UPP1"
"16048"	"ENSG00000183706"	"OR4N4"
"16049"	"ENSG00000183718"	"TRIM52"
"16050"	"ENSG00000183726"	"TMEM50A"
"16051"	"ENSG00000183735"	"TBK1"
"16052"	"ENSG00000183751"	"TBL3"
"16053"	"ENSG00000183763"	"TRAIP"
"16054"	"ENSG00000183779"	"ZNF703"
"16055"	"ENSG00000183780"	"SLC35F3"
"16056"	"ENSG00000183785"	"TUBA8"
"16057"	"ENSG00000183850"	"ZNF730"
"16058"	"ENSG00000183864"	"TOB2"
"16059"	"ENSG00000183878"	"UTY"
"16060"	"ENSG00000183888"	"SRARP"
"16061"	"ENSG00000183918"	"SH2D1A"
"16062"	"ENSG00000183963"	"SMTN"
"16063"	"ENSG00000184005"	"ST6GALNAC3"
"16064"	"ENSG00000184012"	"TMPRSS2"
"16065"	"ENSG00000184056"	"VPS33B"
"16066"	"ENSG00000184058"	"TBX1"
"16067"	"ENSG00000184076"	"UQCR10"
"16068"	"ENSG00000184108"	"TRIML1"
"16069"	"ENSG00000184148"	"SPRR4"
"16070"	"ENSG00000184182"	"UBE2F"
"16071"	"ENSG00000184205"	"TSPYL2"
"16072"	"ENSG00000184209"	"SNRNP35"
"16073"	"ENSG00000184277"	"TM2D3"
"16074"	"ENSG00000184292"	"TACSTD2"
"16075"	"ENSG00000184302"	"SIX6"
"16076"	"ENSG00000184307"	"ZDHHC23"
"16077"	"ENSG00000184321"	"OR51J1"
"16078"	"ENSG00000184330"	"S100A7A"
"16079"	"ENSG00000184343"	"SRPK3"
"16080"	"ENSG00000184347"	"SLIT3"
"16081"	"ENSG00000184361"	"SPATA32"
"16082"	"ENSG00000184388"	"PABPC1L2B"
"16083"	"ENSG00000184402"	"SS18L1"
"16084"	"ENSG00000184428"	"TOP1MT"
"16085"	"ENSG00000184436"	"THAP7"
"16086"	"ENSG00000184470"	"TXNRD2"
"16087"	"ENSG00000184508"	"HDDC3"
"16088"	"ENSG00000184517"	"ZFP1"
"16089"	"ENSG00000184557"	"SOCS3"
"16090"	"ENSG00000184564"	"SLITRK6"
"16091"	"ENSG00000184575"	"XPOT"
"16092"	"ENSG00000184584"	"STING1"
"16093"	"ENSG00000184599"	"TAFA3"
"16094"	"ENSG00000184602"	"SNN"
"16095"	"ENSG00000184635"	"ZNF93"
"16096"	"ENSG00000184677"	"ZBTB40"
"16097"	"ENSG00000184787"	"UBE2G2"
"16098"	"ENSG00000184811"	"TRARG1"
"16099"	"ENSG00000184828"	"ZBTB7C"
"16100"	"ENSG00000184840"	"TMED9"
"16101"	"ENSG00000184857"	"TMEM186"
"16102"	"ENSG00000184895"	"SRY"
"16103"	"ENSG00000184900"	"SUMO3"
"16104"	"ENSG00000184937"	"WT1"
"16105"	"ENSG00000184939"	"ZFP90"
"16106"	"ENSG00000184979"	"USP18"
"16107"	"ENSG00000184985"	"SORCS2"
"16108"	"ENSG00000184986"	"TMEM121"
"16109"	"ENSG00000184988"	"TMEM106A"
"16110"	"ENSG00000184990"	"SIVA1"
"16111"	"ENSG00000184999"	"SLC22A10"
"16112"	"ENSG00000185019"	"UBOX5"
"16113"	"ENSG00000185040"	"SPDYE16"
"16114"	"ENSG00000185052"	"SLC24A3"
"16115"	"ENSG00000185053"	"SGCZ"
"16116"	"ENSG00000185177"	"ZNF479"
"16117"	"ENSG00000185187"	"SIGIRR"
"16118"	"ENSG00000185215"	"TNFAIP2"
"16119"	"ENSG00000185219"	"ZNF445"
"16120"	"ENSG00000185252"	"ZNF74"
"16121"	"ENSG00000185278"	"ZBTB37"
"16122"	"ENSG00000185294"	"SPPL2C"
"16123"	"ENSG00000185303"	"SFTPA2"
"16124"	"ENSG00000185338"	"SOCS1"
"16125"	"ENSG00000185339"	"TCN2"
"16126"	"ENSG00000185347"	"TEDC1"
"16127"	"ENSG00000185361"	"TNFAIP8L1"
"16128"	"ENSG00000185404"	"SP140L"
"16129"	"ENSG00000185414"	"MRPL30"
"16130"	"ENSG00000185418"	"TARS3"
"16131"	"ENSG00000185420"	"SMYD3"
"16132"	"ENSG00000185437"	"SH3BGR"
"16133"	"ENSG00000185453"	"ZSWIM9"
"16134"	"ENSG00000185482"	"STAC3"
"16135"	"ENSG00000185518"	"SV2B"
"16136"	"ENSG00000185561"	"TLCD2"
"16137"	"ENSG00000185591"	"SP1"
"16138"	"ENSG00000185633"	"NDUFA4L2"
"16139"	"ENSG00000185634"	"SHC4"
"16140"	"ENSG00000185650"	"ZFP36L1"
"16141"	"ENSG00000185651"	"UBE2L3"
"16142"	"ENSG00000185666"	"SYN3"
"16143"	"ENSG00000185669"	"SNAI3"
"16144"	"ENSG00000185670"	"ZBTB3"
"16145"	"ENSG00000185728"	"YTHDF3"
"16146"	"ENSG00000185730"	"ZNF696"
"16147"	"ENSG00000185739"	"SRL"
"16148"	"ENSG00000185775"	"SPATA31A6"
"16149"	"ENSG00000185803"	"SLC52A2"
"16150"	"ENSG00000185869"	"ZNF829"
"16151"	"ENSG00000185873"	"TMPRSS11B"
"16152"	"ENSG00000185875"	"THNSL1"
"16153"	"ENSG00000185880"	"TRIM69"
"16154"	"ENSG00000185899"	"TAS2R60"
"16155"	"ENSG00000185947"	"ZNF267"
"16156"	"ENSG00000185960"	"SHOX"
"16157"	"ENSG00000185973"	"TMLHE"
"16158"	"ENSG00000185985"	"SLITRK2"
"16159"	"ENSG00000186017"	"ZNF566"
"16160"	"ENSG00000186020"	"ZNF529"
"16161"	"ENSG00000186026"	"ZNF284"
"16162"	"ENSG00000186051"	"TAL2"
"16163"	"ENSG00000186075"	"ZPBP2"
"16164"	"ENSG00000186130"	"ZBTB6"
"16165"	"ENSG00000186136"	"TAS2R42"
"16166"	"ENSG00000186150"	"UBL4B"
"16167"	"ENSG00000186153"	"WWOX"
"16168"	"ENSG00000186187"	"ZNRF1"
"16169"	"ENSG00000186198"	"SLC51B"
"16170"	"ENSG00000186230"	"ZNF749"
"16171"	"ENSG00000186272"	"ZNF17"
"16172"	"ENSG00000186288"	"PABPC1L2A"
"16173"	"ENSG00000186300"	"ZNF555"
"16174"	"ENSG00000186334"	"SLC36A3"
"16175"	"ENSG00000186335"	"SLC36A2"
"16176"	"ENSG00000186340"	"THBS2"
"16177"	"ENSG00000186376"	"ZNF75D"
"16178"	"ENSG00000186393"	"KRT26"
"16179"	"ENSG00000186439"	"TRDN"
"16180"	"ENSG00000186446"	"ZNF501"
"16181"	"ENSG00000186448"	"ZNF197"
"16182"	"ENSG00000186452"	"TMPRSS12"
"16183"	"ENSG00000186496"	"ZNF396"
"16184"	"ENSG00000186532"	"SMYD4"
"16185"	"ENSG00000186591"	"UBE2H"
"16186"	"ENSG00000186645"	"SPDYE17"
"16187"	"ENSG00000186660"	"ZFP91"
"16188"	"ENSG00000186767"	"SPIN4"
"16189"	"ENSG00000186777"	"ZNF732"
"16190"	"ENSG00000186787"	"SPIN2B"
"16191"	"ENSG00000186788"	"SPATA31D3"
"16192"	"ENSG00000186812"	"ZNF397"
"16193"	"ENSG00000186814"	"ZSCAN30"
"16194"	"ENSG00000186815"	"TPCN1"
"16195"	"ENSG00000186827"	"TNFRSF4"
"16196"	"ENSG00000186854"	"TRABD2A"
"16197"	"ENSG00000186889"	"TMEM17"
"16198"	"ENSG00000186891"	"TNFRSF18"
"16199"	"ENSG00000186908"	"ZDHHC17"
"16200"	"ENSG00000186918"	"ZNF395"
"16201"	"ENSG00000186919"	"ZACN"
"16202"	"ENSG00000187045"	"TMPRSS6"
"16203"	"ENSG00000187049"	"TMEM216"
"16204"	"ENSG00000187054"	"TMPRSS11A"
"16205"	"ENSG00000187079"	"TEAD1"
"16206"	"ENSG00000187122"	"SLIT1"
"16207"	"ENSG00000187164"	"SHTN1"
"16208"	"ENSG00000187187"	"ZNF546"
"16209"	"ENSG00000187189"	"TSPYL4"
"16210"	"ENSG00000187325"	"TAF9B"
"16211"	"ENSG00000187531"	"SIRT7"
"16212"	"ENSG00000187554"	"TLR5"
"16213"	"ENSG00000187555"	"USP7"
"16214"	"ENSG00000187605"	"TET3"
"16215"	"ENSG00000187607"	"ZNF286A"
"16216"	"ENSG00000187626"	"ZKSCAN4"
"16217"	"ENSG00000187678"	"SPRY4"
"16218"	"ENSG00000187688"	"TRPV2"
"16219"	"ENSG00000187713"	"TMEM203"
"16220"	"ENSG00000187714"	"SLC18A3"
"16221"	"ENSG00000187720"	"THSD4"
"16222"	"ENSG00000187735"	"TCEA1"
"16223"	"ENSG00000187754"	"SSX7"
"16224"	"ENSG00000187792"	"ZNF70"
"16225"	"ENSG00000187801"	"ZFP69B"
"16226"	"ENSG00000187815"	"ZFP69"
"16227"	"ENSG00000187902"	"SHISA7"
"16228"	"ENSG00000187969"	"ZCCHC13"
"16229"	"ENSG00000187987"	"ZSCAN23"
"16230"	"ENSG00000188021"	"UBQLN2"
"16231"	"ENSG00000188033"	"ZNF490"
"16232"	"ENSG00000188056"	"TREML4"
"16233"	"ENSG00000188064"	"WNT7B"
"16234"	"ENSG00000188070"	"ZFTA"
"16235"	"ENSG00000188171"	"ZNF626"
"16236"	"ENSG00000188176"	"SMTNL2"
"16237"	"ENSG00000188177"	"ZC3H6"
"16238"	"ENSG00000188227"	"ZNF793"
"16239"	"ENSG00000188229"	"TUBB4B"
"16240"	"ENSG00000188283"	"ZNF383"
"16241"	"ENSG00000188295"	"ZNF669"
"16242"	"ENSG00000188321"	"ZNF559"
"16243"	"ENSG00000188338"	"SLC38A3"
"16244"	"ENSG00000188372"	"ZP3"
"16245"	"ENSG00000188467"	"SLC24A5"
"16246"	"ENSG00000188517"	"COL25A1"
"16247"	"ENSG00000188529"	"SRSF10"
"16248"	"ENSG00000188612"	"SUMO2"
"16249"	"ENSG00000188629"	"ZNF177"
"16250"	"ENSG00000188687"	"SLC4A5"
"16251"	"ENSG00000188690"	"UROS"
"16252"	"ENSG00000188706"	"ZDHHC9"
"16253"	"ENSG00000188730"	"VWC2"
"16254"	"ENSG00000188735"	"TMEM120B"
"16255"	"ENSG00000188760"	"TMEM198"
"16256"	"ENSG00000188766"	"SPRED3"
"16257"	"ENSG00000188779"	"SKOR1"
"16258"	"ENSG00000188785"	"ZNF548"
"16259"	"ENSG00000188803"	"SHISA6"
"16260"	"ENSG00000188807"	"TMEM201"
"16261"	"ENSG00000188818"	"ZDHHC11"
"16262"	"ENSG00000188827"	"SLX4"
"16263"	"ENSG00000188868"	"ZNF563"
"16264"	"ENSG00000188869"	"TMC3"
"16265"	"ENSG00000188917"	"TRMT2B"
"16266"	"ENSG00000188958"	"UTS2B"
"16267"	"ENSG00000188991"	"SLC15A5"
"16268"	"ENSG00000188994"	"ZNF292"
"16269"	"ENSG00000189042"	"ZNF567"
"16270"	"ENSG00000189068"	"VSTM1"
"16271"	"ENSG00000189077"	"TMEM120A"
"16272"	"ENSG00000189120"	"SP6"
"16273"	"ENSG00000189144"	"ZNF573"
"16274"	"ENSG00000189164"	"ZNF527"
"16275"	"ENSG00000189167"	"ZAR1L"
"16276"	"ENSG00000189180"	"ZNF33A"
"16277"	"ENSG00000189190"	"ZNF600"
"16278"	"ENSG00000189241"	"TSPYL1"
"16279"	"ENSG00000189253"	"TRIM64B"
"16280"	"ENSG00000189298"	"ZKSCAN3"
"16281"	"ENSG00000189339"	"SLC35E2B"
"16282"	"ENSG00000189350"	"TOGARAM2"
"16283"	"ENSG00000189357"	"SPATA31D4"
"16284"	"ENSG00000189375"	"TBC1D28"
"16285"	"ENSG00000189420"	"ZFP92"
"16286"	"ENSG00000196074"	"SYCP2"
"16287"	"ENSG00000196081"	"ZNF724"
"16288"	"ENSG00000196104"	"SPOCK3"
"16289"	"ENSG00000196109"	"ZNF676"
"16290"	"ENSG00000196110"	"ZNF699"
"16291"	"ENSG00000196116"	"TDRD7"
"16292"	"ENSG00000196131"	"VN1R2"
"16293"	"ENSG00000196150"	"ZNF250"
"16294"	"ENSG00000196151"	"WDSUB1"
"16295"	"ENSG00000196152"	"ZNF79"
"16296"	"ENSG00000196172"	"ZNF681"
"16297"	"ENSG00000196182"	"STK40"
"16298"	"ENSG00000196187"	"TMEM63A"
"16299"	"ENSG00000196214"	"ZNF766"
"16300"	"ENSG00000196220"	"SRGAP3"
"16301"	"ENSG00000196228"	"SULT1C3"
"16302"	"ENSG00000196230"	"TUBB"
"16303"	"ENSG00000196235"	"SUPT5H"
"16304"	"ENSG00000196236"	"XPNPEP3"
"16305"	"ENSG00000196247"	"ZNF107"
"16306"	"ENSG00000196263"	"ZNF471"
"16307"	"ENSG00000196267"	"ZNF836"
"16308"	"ENSG00000196268"	"ZNF493"
"16309"	"ENSG00000196284"	"SUPT3H"
"16310"	"ENSG00000196335"	"STK31"
"16311"	"ENSG00000196345"	"ZKSCAN7"
"16312"	"ENSG00000196350"	"ZNF729"
"16313"	"ENSG00000196357"	"ZNF565"
"16314"	"ENSG00000196363"	"WDR5"
"16315"	"ENSG00000196367"	"TRRAP"
"16316"	"ENSG00000196376"	"SLC35F1"
"16317"	"ENSG00000196378"	"ZNF34"
"16318"	"ENSG00000196387"	"ZNF140"
"16319"	"ENSG00000196391"	"ZNF774"
"16320"	"ENSG00000196407"	"THEM5"
"16321"	"ENSG00000196417"	"ZNF765"
"16322"	"ENSG00000196418"	"ZNF124"
"16323"	"ENSG00000196419"	"XRCC6"
"16324"	"ENSG00000196428"	"TSC22D2"
"16325"	"ENSG00000196437"	"ZNF569"
"16326"	"ENSG00000196449"	"YRDC"
"16327"	"ENSG00000196453"	"ZNF777"
"16328"	"ENSG00000196456"	"ZNF775"
"16329"	"ENSG00000196458"	"ZNF605"
"16330"	"ENSG00000196459"	"TRAPPC2"
"16331"	"ENSG00000196466"	"ZNF799"
"16332"	"ENSG00000196470"	"SIAH1"
"16333"	"ENSG00000196502"	"SULT1A1"
"16334"	"ENSG00000196511"	"TPK1"
"16335"	"ENSG00000196517"	"SLC6A9"
"16336"	"ENSG00000196542"	"SPTSSB"
"16337"	"ENSG00000196562"	"SULF2"
"16338"	"ENSG00000196584"	"XRCC2"
"16339"	"ENSG00000196597"	"ZNF782"
"16340"	"ENSG00000196600"	"SLC22A25"
"16341"	"ENSG00000196605"	"ZNF846"
"16342"	"ENSG00000196620"	"UGT2B15"
"16343"	"ENSG00000196628"	"TCF4"
"16344"	"ENSG00000196632"	"WNK3"
"16345"	"ENSG00000196646"	"ZNF136"
"16346"	"ENSG00000196652"	"ZKSCAN5"
"16347"	"ENSG00000196653"	"ZNF502"
"16348"	"ENSG00000196655"	"TRAPPC4"
"16349"	"ENSG00000196659"	"IFT70B"
"16350"	"ENSG00000196660"	"SLC30A10"
"16351"	"ENSG00000196663"	"TECPR2"
"16352"	"ENSG00000196664"	"TLR7"
"16353"	"ENSG00000196670"	"ZFP62"
"16354"	"ENSG00000196683"	"TOMM7"
"16355"	"ENSG00000196689"	"TRPV1"
"16356"	"ENSG00000196693"	"ZNF33B"
"16357"	"ENSG00000196700"	"ZNF512B"
"16358"	"ENSG00000196705"	"ZNF431"
"16359"	"ENSG00000196715"	"VKORC1L1"
"16360"	"ENSG00000196724"	"ZNF418"
"16361"	"ENSG00000196757"	"ZNF700"
"16362"	"ENSG00000196781"	"TLE1"
"16363"	"ENSG00000196792"	"STRN3"
"16364"	"ENSG00000196793"	"ZNF239"
"16365"	"ENSG00000196800"	"SPINK14"
"16366"	"ENSG00000196805"	"SPRR2B"
"16367"	"ENSG00000196812"	"ZSCAN16"
"16368"	"ENSG00000196860"	"TOMM20L"
"16369"	"ENSG00000196867"	"ZFP28"
"16370"	"ENSG00000196900"	"SPMIP10"
"16371"	"ENSG00000196935"	"SRGAP1"
"16372"	"ENSG00000196946"	"ZNF705A"
"16373"	"ENSG00000196950"	"SLC39A10"
"16374"	"ENSG00000196967"	"ZNF585A"
"16375"	"ENSG00000196981"	"WDR5B"
"16376"	"ENSG00000196998"	"WDR45"
"16377"	"ENSG00000197008"	"ZNF138"
"16378"	"ENSG00000197013"	"ZNF429"
"16379"	"ENSG00000197016"	"ZNF470"
"16380"	"ENSG00000197020"	"ZNF100"
"16381"	"ENSG00000197024"	"ZNF398"
"16382"	"ENSG00000197037"	"ZSCAN25"
"16383"	"ENSG00000197044"	"ZNF441"
"16384"	"ENSG00000197046"	"SIGLEC15"
"16385"	"ENSG00000197050"	"ZNF420"
"16386"	"ENSG00000197054"	"ZNF763"
"16387"	"ENSG00000197062"	"ZSCAN26"
"16388"	"ENSG00000197106"	"SLC6A17"
"16389"	"ENSG00000197114"	"ZGPAT"
"16390"	"ENSG00000197119"	"SLC25A29"
"16391"	"ENSG00000197122"	"SRC"
"16392"	"ENSG00000197123"	"ZNF679"
"16393"	"ENSG00000197124"	"ZNF682"
"16394"	"ENSG00000197128"	"ZNF772"
"16395"	"ENSG00000197134"	"ZNF257"
"16396"	"ENSG00000197157"	"SND1"
"16397"	"ENSG00000197162"	"ZNF785"
"16398"	"ENSG00000197165"	"SULT1A2"
"16399"	"ENSG00000197170"	"PSMD12"
"16400"	"ENSG00000197208"	"SLC22A4"
"16401"	"ENSG00000197213"	"ZSCAN5B"
"16402"	"ENSG00000197226"	"TBC1D9B"
"16403"	"ENSG00000197241"	"SLC2A7"
"16404"	"ENSG00000197253"	"TPSB2"
"16405"	"ENSG00000197279"	"ZNF165"
"16406"	"ENSG00000197283"	"SYNGAP1"
"16407"	"ENSG00000197321"	"SVIL"
"16408"	"ENSG00000197323"	"TRIM33"
"16409"	"ENSG00000197343"	"ZNF655"
"16410"	"ENSG00000197345"	"MRPL21"
"16411"	"ENSG00000197355"	"UAP1L1"
"16412"	"ENSG00000197360"	"ZNF98"
"16413"	"ENSG00000197362"	"ZNF786"
"16414"	"ENSG00000197363"	"ZNF517"
"16415"	"ENSG00000197372"	"ZNF675"
"16416"	"ENSG00000197375"	"SLC22A5"
"16417"	"ENSG00000197385"	"ZNF860"
"16418"	"ENSG00000197415"	"VEPH1"
"16419"	"ENSG00000197417"	"SHPK"
"16420"	"ENSG00000197457"	"STMN3"
"16421"	"ENSG00000197471"	"SPN"
"16422"	"ENSG00000197472"	"ZNF695"
"16423"	"ENSG00000197483"	"ZNF628"
"16424"	"ENSG00000197496"	"SLC2A10"
"16425"	"ENSG00000197497"	"ZNF665"
"16426"	"ENSG00000197506"	"SLC28A3"
"16427"	"ENSG00000197555"	"SIPA1L1"
"16428"	"ENSG00000197557"	"IFT70A"
"16429"	"ENSG00000197566"	"ZNF624"
"16430"	"ENSG00000197579"	"TOPORS"
"16431"	"ENSG00000197608"	"ZNF841"
"16432"	"ENSG00000197619"	"ZNF615"
"16433"	"ENSG00000197647"	"ZNF433"
"16434"	"ENSG00000197658"	"SLC22A24"
"16435"	"ENSG00000197694"	"SPTAN1"
"16436"	"ENSG00000197714"	"ZNF460"
"16437"	"ENSG00000197763"	"TXNRD3"
"16438"	"ENSG00000197779"	"ZNF81"
"16439"	"ENSG00000197780"	"TAF13"
"16440"	"ENSG00000197782"	"ZNF780A"
"16441"	"ENSG00000197808"	"ZNF461"
"16442"	"ENSG00000197818"	"SLC9A8"
"16443"	"ENSG00000197841"	"ZNF181"
"16444"	"ENSG00000197857"	"ZNF44"
"16445"	"ENSG00000197860"	"SGTB"
"16446"	"ENSG00000197863"	"ZNF790"
"16447"	"ENSG00000197888"	"UGT2B17"
"16448"	"ENSG00000197891"	"SLC22A12"
"16449"	"ENSG00000197901"	"SLC22A6"
"16450"	"ENSG00000197905"	"TEAD4"
"16451"	"ENSG00000197912"	"SPG7"
"16452"	"ENSG00000197928"	"ZNF677"
"16453"	"ENSG00000197933"	"ZNF823"
"16454"	"ENSG00000197935"	"ZNF311"
"16455"	"ENSG00000197937"	"ZNF347"
"16456"	"ENSG00000197938"	"OR5H2"
"16457"	"ENSG00000197951"	"ZNF71"
"16458"	"ENSG00000197961"	"ZNF121"
"16459"	"ENSG00000197969"	"VPS13A"
"16460"	"ENSG00000198021"	"SPANXA1"
"16461"	"ENSG00000198026"	"ZNF335"
"16462"	"ENSG00000198028"	"ZNF560"
"16463"	"ENSG00000198033"	"TUBA3C"
"16464"	"ENSG00000198039"	"ZNF273"
"16465"	"ENSG00000198040"	"ZNF84"
"16466"	"ENSG00000198046"	"ZNF667"
"16467"	"ENSG00000198053"	"SIRPA"
"16468"	"ENSG00000198075"	"SULT1C4"
"16469"	"ENSG00000198081"	"ZBTB14"
"16470"	"ENSG00000198092"	"TMPRSS11F"
"16471"	"ENSG00000198093"	"ZNF649"
"16472"	"ENSG00000198105"	"ZNF248"
"16473"	"ENSG00000198131"	"ZNF544"
"16474"	"ENSG00000198146"	"ZNF770"
"16475"	"ENSG00000198168"	"SVIP"
"16476"	"ENSG00000198169"	"ZNF251"
"16477"	"ENSG00000198176"	"TFDP1"
"16478"	"ENSG00000198182"	"ZNF607"
"16479"	"ENSG00000198185"	"ZNF334"
"16480"	"ENSG00000198198"	"SZT2"
"16481"	"ENSG00000198203"	"SULT1C2"
"16482"	"ENSG00000198205"	"ZXDA"
"16483"	"ENSG00000198246"	"SLC29A3"
"16484"	"ENSG00000198252"	"STYX"
"16485"	"ENSG00000198258"	"UBL5"
"16486"	"ENSG00000198270"	"TMEM116"
"16487"	"ENSG00000198276"	"UCKL1"
"16488"	"ENSG00000198298"	"ZNF485"
"16489"	"ENSG00000198315"	"ZKSCAN8"
"16490"	"ENSG00000198342"	"ZNF442"
"16491"	"ENSG00000198346"	"ZNF813"
"16492"	"ENSG00000198369"	"SPRED2"
"16493"	"ENSG00000198373"	"WWP2"
"16494"	"ENSG00000198382"	"UVRAG"
"16495"	"ENSG00000198393"	"ZNF26"
"16496"	"ENSG00000198398"	"TMEM207"
"16497"	"ENSG00000198420"	"TCAF1"
"16498"	"ENSG00000198429"	"ZNF69"
"16499"	"ENSG00000198431"	"TXNRD1"
"16500"	"ENSG00000198440"	"ZNF583"
"16501"	"ENSG00000198453"	"ZNF568"
"16502"	"ENSG00000198455"	"ZXDB"
"16503"	"ENSG00000198464"	"ZNF480"
"16504"	"ENSG00000198466"	"ZNF587"
"16505"	"ENSG00000198467"	"TPM2"
"16506"	"ENSG00000198482"	"ZNF808"
"16507"	"ENSG00000198492"	"YTHDF2"
"16508"	"ENSG00000198521"	"ZNF43"
"16509"	"ENSG00000198538"	"ZNF28"
"16510"	"ENSG00000198551"	"ZNF627"
"16511"	"ENSG00000198554"	"WDHD1"
"16512"	"ENSG00000198556"	"ZNF789"
"16513"	"ENSG00000198569"	"SLC34A3"
"16514"	"ENSG00000198573"	"SPANXC"
"16515"	"ENSG00000198574"	"SH2D1B"
"16516"	"ENSG00000198586"	"TLK1"
"16517"	"ENSG00000198597"	"ZNF536"
"16518"	"ENSG00000198633"	"ZNF534"
"16519"	"ENSG00000198648"	"STK39"
"16520"	"ENSG00000198650"	"TAT"
"16521"	"ENSG00000198673"	"TAFA2"
"16522"	"ENSG00000198677"	"SKIC3"
"16523"	"ENSG00000198689"	"SLC9A6"
"16524"	"ENSG00000198695"	"MT-ND6"
"16525"	"ENSG00000198712"	"MT-CO2"
"16526"	"ENSG00000198718"	"TOGARAM1"
"16527"	"ENSG00000198722"	"UNC13B"
"16528"	"ENSG00000198727"	"MT-CYB"
"16529"	"ENSG00000198732"	"SMOC1"
"16530"	"ENSG00000198740"	"ZNF652"
